clandestinité	clandestinité	n.	f.			false
claque	claque	n.	f.			false
claquer	claquer	v.				false
clarté	clarté	n.	f.			false
classe	classe	n.	f.			false
classement	classement	n.	m.			false
classer	classer	v.				false
classification	classification	n.	f.			false
clause	clause	n.	f.			false
clavier	clavier	n.	m.			false
clé	clé	n.	f.			false
clef	clef	n.	f.			false
cliché	cliché	n.	m.			false
client	client	n.	m.			false
clientèle	clientèle	n.	f.			false
climat	climat	n.	m.			false
clin d'oeil	clin d'oeil	n.	m.			false
clinique	clinique	n.	f.			false
cloche	cloche	n.	f.			false
clocher	clocher	v.				false
cloison	cloison	n.	f.			false
clôture	clôture	n.	f.			false
clou	clou	n.	m.			false
club	club	n.	m.			false
cochon	cochon	n.	m.			false
code	code	n.	m.			false
coeur	coeur	n.	m.			false
coffre	coffre	n.	m.			false
cohue	cohue	n.	f.			false
coiffure	coiffure	n.	f.			false
coin	coin	n.	m.			false
coïncidence	coïncidence	n.	f.			false
col	col	n.	m.			false
colère	colère	n.	f.			false
colis	colis	n.	m.			false
collaborateur	collaborateur	n.	m.			false
collaboration	collaboration	n.	f.			false
colle	colle	n.	f.			false
collecte	collecte	n.	f.			false
collection	collection	n.	f.			false
collectionneur	collectionneur	n.	m.			false
collectivité	collectivité	n.	f.			false
collège	collège	n.	m.			false
coller	coller	v.				false
collier	collier	n.	m.			false
colline	colline	n.	f.			false
collision	collision	n.	f.			false
colonel	colonel	n.	m.			false
colonie	colonie	n.	f.			false
colonne	colonne	n.	f.			false
coloris	coloris	n.	m.			false
combat	combat	n.	m.			false
combattant	combattant	n.	m.			false
combattre	combattre	v.				false
combien	combien	adv.				false
combinaison	combinaison	n.	f.			false
combiné	combiné	n.	m.			false
comédie	comédie	n.	f.			false
comédien	comédien	n.	m.			false
comique	comique	adj.				false
comité	comité	n.	m.			false
commande	commande	n.	f.			false
commandement	commandement	n.	m.			false
comme	comme	conj.				false
comme	comme	adv.				false
commencer	commencer	v.				false
comment	comment	adv.				false
commentaire	commentaire	n.	m.			false
commentateur	commentateur	n.	m.			false
commerçant	commerçant	n.	m.			false
commerce	commerce	n.	m.			false
commettre	commettre	v.				false
commission	commission	n.	f.			false
commun	commun	adj.				false
communauté	communauté	n.	f.			false
communication	communication	n.	f.			false
communiqué	communiqué	n.	m.			false
communiquer	communiquer	v.				false
compagne	compagne	n.	f.			false
compagnie	compagnie	n.	f.			false
compagnon	compagnon	n.	m.			false
comparaison	comparaison	n.	f.			false
comparer	comparer	v.				false
compassion	compassion	n.	f.			false
compensation	compensation	n.	f.			false
compétence	compétence	n.	f.			false
compétiteur	compétiteur	n.	m.			false
compétition	compétition	n.	f.			false
complet	complet	adj.				false
complètement	complètement	adv.				false
complexe	complexe	n.	m.			false
complexité	complexité	n.	f.			false
complication	complication	n.	f.			false
complice	complice	adj.				false
complicité	complicité	n.	f.			false
compliment	compliment	n.	m.			false
complot	complot	n.	m.			false
comportement	comportement	n.	m.			false
composante	composante	n.	f.			false
composer	composer	v.				false
compréhension	compréhension	n.	f.			false
comprendre	comprendre	v.				false
compromis	compromis	n.	m.			false
compte	compte	n.	m.			false
compte rendu	compte rendu	n.	m.			false
compter	compter	v.				false
comptoir	comptoir	n.	m.			false
concentration	concentration	n.	f.			false
concept	concept	n.	m.			false
conception	conception	n.	f.			false
concerner	concerner	v.				false
concert	concert	n.	m.			false
concession	concession	n.	f.			false
concierge	concierge	n.	m.			false
concision	concision	n.	f.			false
conclure	conclure	v.				false
conclusion	conclusion	n.	f.			false
concours	concours	n.	m.			false
concurrence	concurrence	n.	f.			false
concurrent	concurrent	n.	m.			false
condamnation	condamnation	n.	f.			false
condition	condition	n.	f.			false
condoléances	condoléances	n.	f.	pl.		false
conducteur	conducteur	n.	m.			false
conduire	conduire	v.				false
conduite	conduite	n.	f.			false
conférence	conférence	n.	f.			false
confession	confession	n.	f.			false
confiance	confiance	n.	f.			false
confidence	confidence	n.	f.			false
confident	confident	n.	m.			false
confier	confier	v.				false
confirmation	confirmation	n.	f.			false
conflit	conflit	n.	m.			false
confort	confort	n.	m.			false
confortable	confortable	adj.				false
confrontation	confrontation	n.	f.			false
confusion	confusion	n.	f.			false
congé	congé	n.	m.			false
congrès	congrès	n.	m.			false
connaissance	connaissance	n.	f.			false
connaitre	connaitre	v.				true
connaître	connaître	v.				false
connexion	connexion	n.	f.			false
conquête	conquête	n.	f.			false
conscience	conscience	n.	f.			false
conseil	conseil	n.	m.			false
conseiller	conseiller	v.				false
consensus	consensus	n.	m.			false
consentement	consentement	n.	m.			false
conséquence	conséquence	n.	f.			false
conserver	conserver	v.				false
considération	considération	n.	f.			false
considérer	considérer	v.				false
consigne	consigne	n.	f.			false
consolation	consolation	n.	f.			false
consoler	consoler	v.				false
consommateur	consommateur	n.	m.			false
consommation	consommation	n.	f.			false
conspiration	conspiration	n.	f.			false
constamment	constamment	adv.				false
constat	constat	n.	m.			false
constatation	constatation	n.	f.			false
constater	constater	v.				false
consternation	consternation	n.	f.			false
constitution	constitution	n.	f.			false
construction	construction	n.	f.			false
construire	construire	v.				false
consultation	consultation	n.	f.			false
consulter	consulter	v.				false
contact	contact	n.	m.			false
contagion	contagion	n.	f.			false
conte	conte	n.	m.			false
contenir	contenir	v.				false
content	content	adj.				false
contenter	contenter	v.				false
contenu	contenu	n.	m.			false
contestation	contestation	n.	f.			false
conteur	conteur	n.	m.			false
contexte	contexte	n.	m.			false
continent	continent	n.	m.			false
continuer	continuer	v.				false
contour	contour	n.	m.			false
contraception	contraception	n.	f.			false
contradiction	contradiction	n.	f.			false
contrainte	contrainte	n.	f.			false
contraire	contraire	adj.				false
contraire	contraire	n.	m.			false
contrariété	contrariété	n.	f.			false
contraste	contraste	n.	m.			false
contrat	contrat	n.	m.			false
contrattaque	contrattaque	n.	f.			true
contravention	contravention	n.	f.			false
contre	contre	adv.				false
contre	contre	prép.				false
contre-attaque	contre-attaque	n.	f.			false
contrebande	contrebande	n.	f.			false
contrebandier	contrebandier	n.	m.			false
contrée	contrée	n.	f.			false
contrefaçon	contrefaçon	n.	f.			false
contresens	contresens	n.	m.			false
contretemps	contretemps	n.	m.			false
contribution	contribution	n.	f.			false
contrôle	contrôle	n.	m.			false
contrôler	contrôler	v.				false
controverse	controverse	n.	f.			false
convaincre	convaincre	v.				false
convalescence	convalescence	n.	f.			false
convenir	convenir	v.				false
conversation	conversation	n.	f.			false
conviction	conviction	n.	f.			false
convive	convive	n.	m.			false
convivialité	convivialité	n.	f.			false
convoi	convoi	n.	m.			false
convoitise	convoitise	n.	f.			false
coopération	coopération	n.	f.			false
coordination	coordination	n.	f.			false
copain	copain	n.	m.			false
copie	copie	n.	f.			false
coq	coq	n.	m.			false
corde	corde	n.	f.			false
cordonnier	cordonnier	n.	m.			false
corne	corne	n.	f.			false
corole	corole	n.	f.			true
corolle	corolle	n.	f.			false
corps	corps	n.	m.			false
corpulence	corpulence	n.	f.			false
correction	correction	n.	f.			false
correspondance	correspondance	n.	f.			false
corridor	corridor	n.	m.			false
corruption	corruption	n.	f.			false
cortège	cortège	n.	m.			false
corvée	corvée	n.	f.			false
costume	costume	n.	m.			false
cote	cote	n.	f.			false
côte	côte	n.	f.			false
côté	côté	n.	m.			false
cotisation	cotisation	n.	f.			false
coton	coton	n.	m.			false
cou	cou	n.	m.			false
couche	couche	n.	f.			false
couché	couché	adj.				false
coucher	coucher	v.				false
coude	coude	n.	m.			false
couleur	couleur	n.	f.			false
couloir	couloir	n.	m.			false
coup	coup	n.	m.			false
coup d'État	coup d'État	n.	m.			false
coup d'oeil	coup d'oeil	n.	m.			false
coup de poing	coup de poing	n.	m.			false
coupable	coupable	adj.				false
coupe	coupe	n.	f.			false
couper	couper	v.				false
couple	couple	n.	m.			false
coupure	coupure	n.	f.			false
cour	cour	n.	f.			false
courage	courage	n.	m.			false
courageux	courageux	adj.				false
courant	courant	n.	m.			false
courbe	courbe	n.	f.			false
coureur	coureur	n.	m.			false
courir	courir	v.				false
couronne	couronne	n.	f.			false
courriel	courriel	n.	m.			false
courrier	courrier	n.	m.			false
cours	cours	n.	m.			false
course	course	n.	f.			false
court	court	adj.				false
courtoisie	courtoisie	n.	f.			false
cousin	cousin	n.	m.			false
cout	cout	n.	m.			true
coût	coût	n.	m.			false
couteau	couteau	n.	m.			false
couter	couter	v.				true
coûter	coûter	v.				false
coutume	coutume	n.	f.			false
couvercle	couvercle	n.	m.			false
couverture	couverture	n.	f.			false
couvre-feu	couvre-feu	n.	m.			false
couvrir	couvrir	v.				false
cracher	cracher	v.				false
craindre	craindre	v.				false
crainte	crainte	n.	f.			false
cran	cran	n.	m.			false
crâne	crâne	n.	m.			false
craquement	craquement	n.	m.			false
cravate	cravate	n.	f.			false
crayon	crayon	n.	m.			false
créateur	créateur	n.	m.			false
création	création	n.	f.			false
créativité	créativité	n.	f.			false
créature	créature	n.	f.			false
crédibilité	crédibilité	n.	f.			false
crédit	crédit	n.	m.			false
créer	créer	v.				false
crème	crème	n.	f.			false
crépuscule	crépuscule	n.	m.			false
crête	crête	n.	f.			false
creuser	creuser	v.				false
creux	creux	adj.				false
creux	creux	n.	m.			false
crevasse	crevasse	n.	f.			false
cri	cri	n.	m.			false
crier	crier	v.				false
crime	crime	n.	m.			false
criminalité	criminalité	n.	f.			false
criminel	criminel	n.	m.			false
crinière	crinière	n.	f.			false
crise	crise	n.	f.			false
critère	critère	n.	m.			false
critique	critique	n.	f.			false
croire	croire	v.				false
croiser	croiser	v.				false
croisière	croisière	n.	f.			false
croissance	croissance	n.	f.			false
croix	croix	n.	f.			false
croquis	croquis	n.	m.			false
croyance	croyance	n.	f.			false
cru	cru	adj.				false
cruauté	cruauté	n.	f.			false
crue	crue	n.	f.			false
cruel	cruel	adj.				false
cueillir	cueillir	v.				false
cuiller	cuiller	n.	f.			false
cuillère	cuillère	n.	f.			false
cuir	cuir	n.	m.			false
cuire	cuire	v.				false
cuisine	cuisine	n.	f.			false
cuisinier	cuisinier	n.	m.			false
cuisse	cuisse	n.	f.			false
culpabilité	culpabilité	n.	f.			false
culture	culture	n.	f.			false
cure	cure	n.	f.			false
curé	curé	n.	m.			false
curieux	curieux	adj.				false
curiosité	curiosité	n.	f.			false
cuvée	cuvée	n.	f.			false
cyclone	cyclone	n.	m.			false
d'abord	d'abord	adv.				false
d'accord	d'accord	adv.				false
dame	dame	n.	f.			false
danger	danger	n.	m.			false
dangereux	dangereux	adj.				false
dans	dans	prép.				false
danse	danse	n.	f.			false
danser	danser	v.				false
danseur	danseur	n.	m.			false
date	date	n.	f.			false
davantage	davantage	adv.				false
de	de	prép.				false
de bonne heure	de bonne heure	adv.				false
de temps en temps	de temps en temps	adv.				false
débâcle	débâcle	n.	f.			false
débarrasser	débarrasser	v.				false
débat	débat	n.	m.			false
débit	débit	n.	m.			false
déboire	déboire	n.	m.			false
debout	debout	adv.				false
débris	débris	n.	m.			false
débrouiller, se	débrouiller, se	v.				false
début	début	n.	m.			false
décadence	décadence	n.	f.			false
décalage	décalage	n.	m.			false
décembre	décembre	n.	m.			false
déception	déception	n.	f.			false
décès	décès	n.	m.			false
déchet	déchet	n.	m.			false
déchirement	déchirement	n.	m.			false
déchirer	déchirer	v.				false
déchirure	déchirure	n.	f.			false
décider	décider	v.				false
décision	décision	n.	f.			false
déclaration	déclaration	n.	f.			false
déclarer	déclarer	v.				false
décollage	décollage	n.	m.			false
décombres	décombres	n.	m.	pl.		false
décor	décor	n.	m.			false
décoration	décoration	n.	f.			false
découragement	découragement	n.	m.			false
décourager	décourager	v.				false
découverte	découverte	n.	f.			false
découvrir	découvrir	v.				false
décrire	décrire	v.				false
décrochage	décrochage	n.	m.			false
dédain	dédain	n.	m.			false
dedans	dedans	adv.				false
dédommagement	dédommagement	n.	m.			false
déesse	déesse	n.	f.			false
défaillance	défaillance	n.	f.			false
défaite	défaite	n.	f.			false
défaut	défaut	n.	m.			false
défectuosité	défectuosité	n.	f.			false
défendre	défendre	v.				false
défense	défense	n.	f.			false
défenseur	défenseur	n.	m.			false
défensive	défensive	n.	f.			false
défi	défi	n.	m.			false
déficience	déficience	n.	f.			false
défilé	défilé	n.	m.			false
définition	définition	n.	f.			false
dégager	dégager	v.				false
dégât	dégât	n.	m.			false
dégout	dégout	n.	m.			true
dégoût	dégoût	n.	m.			false
dégradation	dégradation	n.	f.			false
degré	degré	n.	m.			false
dehors	dehors	adv.				false
déjà	déjà	adv.				false
déjeuner	déjeuner	n.	m.			false
déjeuner	déjeuner	v.				false
délai	délai	n.	m.			false
délicatesse	délicatesse	n.	f.			false
délice	délice	n.	m.			false
délicieux	délicieux	adj.				false
délinquance	délinquance	n.	f.			false
délinquant	délinquant	n.	m.			false
délit	délit	n.	m.			false
demain	demain	adv.				false
demande	demande	n.	f.			false
demander	demander	v.				false
démangeaison	démangeaison	n.	f.			false
démarcation	démarcation	n.	f.			false
démarche	démarche	n.	f.			false
démarrage	démarrage	n.	m.			false
déménagement	déménagement	n.	m.			false
demeure	demeure	n.	f.			false
demeurer	demeurer	v.				false
demi	demi	adj.				false
démission	démission	n.	f.			false
démocratie	démocratie	n.	f.			false
démonstration	démonstration	n.	f.			false
dénonciation	dénonciation	n.	f.			false
dénouement	dénouement	n.	m.			false
densité	densité	n.	f.			false
dent	dent	n.	f.			false
dépanneur	dépanneur	n.	m.			false
départ	départ	n.	m.			false
dépassement	dépassement	n.	m.			false
dépasser	dépasser	v.				false
dépaysement	dépaysement	n.	m.			false
dépendance	dépendance	n.	f.			false
dépense	dépense	n.	f.			false
dépistage	dépistage	n.	m.			false
dépit	dépit	n.	m.			false
déplacement	déplacement	n.	m.			false
déplacer	déplacer	v.				false
déploiement	déploiement	n.	m.			false
déposer	déposer	v.				false
dépotoir	dépotoir	n.	m.			false
dépression	dépression	n.	f.			false
depuis	depuis	prép.				false
député	député	n.	m.			false
déranger	déranger	v.				false
dernier	dernier	adj.				false
déroulement	déroulement	n.	m.			false
déroute	déroute	n.	f.			false
derrière	derrière	n.	m.			false
derrière	derrière	prép.				false
derrière	derrière	adv.				false
dès que	dès que	conj.				false
désaccord	désaccord	n.	m.			false
désagrément	désagrément	n.	m.			false
désappointement	désappointement	n.	m.			false
désapprobation	désapprobation	n.	f.			false
désastre	désastre	n.	m.			false
désavantage	désavantage	n.	m.			false
descendance	descendance	n.	f.			false
descendre	descendre	v.				false
descente	descente	n.	f.			false
description	description	n.	f.			false
déséquilibre	déséquilibre	n.	m.			false
désert	désert	n.	m.			false
désespoir	désespoir	n.	m.			false
désigner	désigner	v.				false
désillusion	désillusion	n.	f.			false
désintérêt	désintérêt	n.	m.			false
désir	désir	n.	m.			false
désirer	désirer	v.				false
désobéissance	désobéissance	n.	f.			false
désoler	désoler	v.				false
désordre	désordre	n.	m.			false
désormais	désormais	adv.				false
dessert	dessert	n.	m.			false
dessin	dessin	n.	m.			false
dessinateur	dessinateur	n.	m.			false
dessiner	dessiner	v.				false
dessous	dessous	n.	m.			false
dessus	dessus	adv.				false
dessus	dessus	n.	m.			false
destin	destin	n.	m.			false
destination	destination	n.	f.			false
destiner	destiner	v.				false
destruction	destruction	n.	f.			false
détacher	détacher	v.				false
détail	détail	n.	m.			false
détective	détective	n.	m.			false
détente	détente	n.	f.			false
détention	détention	n.	f.			false
détenu	détenu	n.	m.			false
détérioration	détérioration	n.	f.			false
détermination	détermination	n.	f.			false
détester	détester	v.				false
détonation	détonation	n.	f.			false
détour	détour	n.	m.			false
détourner	détourner	v.				false
détresse	détresse	n.	f.			false
détruire	détruire	v.				false
dette	dette	n.	f.			false
deuil	deuil	n.	m.			false
deux	deux	dét.				false
deuxième	deuxième	adj.				false
devant	devant	n.	m.			false
devant	devant	prép.				false
devant	devant	adv.				false
devanture	devanture	n.	f.			false
dévastation	dévastation	n.	f.			false
développement	développement	n.	m.			false
devenir	devenir	v.				false
deviner	deviner	v.				false
devise	devise	n.	f.			false
devoir	devoir	n.	m.			false
dévorer	dévorer	v.				false
dextérité	dextérité	n.	f.			false
diable	diable	n.	m.			false
diagnostic	diagnostic	n.	m.			false
dialecte	dialecte	n.	m.			false
dialogue	dialogue	n.	m.			false
diamant	diamant	n.	m.			false
dictateur	dictateur	n.	m.			false
dictature	dictature	n.	f.			false
dictée	dictée	n.	f.			false
diction	diction	n.	f.			false
dictionnaire	dictionnaire	n.	m.			false
dicton	dicton	n.	m.			false
diète	diète	n.	f.			false
dieu	dieu	n.	m.			false
différence	différence	n.	f.			false
différend	différend	n.	m.			false
différent	différent	adj.				false
difficile	difficile	adj.				false
difficulté	difficulté	n.	f.			false
diffusion	diffusion	n.	f.			false
digestion	digestion	n.	f.			false
digne	digne	adj.				false
dignité	dignité	n.	f.			false
digue	digue	n.	f.			false
dilemme	dilemme	n.	m.			false
dimanche	dimanche	n.	m.			false
dimension	dimension	n.	f.			false
diminution	diminution	n.	f.			false
diner	diner	n.	m.			true
dîner	dîner	n.	m.			false
diplomate	diplomate	n.	m.			false
diplomatie	diplomatie	n.	f.			false
diplôme	diplôme	n.	m.			false
dire	dire	v.				false
directeur	directeur	n.	m.			false
direction	direction	n.	f.			false
directive	directive	n.	f.			false
dirigeant	dirigeant	n.	m.			false
diriger	diriger	v.				false
disciple	disciple	n.	m.			false
discipline	discipline	n.	f.			false
discorde	discorde	n.	f.			false
discours	discours	n.	m.			false
discret	discret	adj.				false
discrétion	discrétion	n.	f.			false
discrimination	discrimination	n.	f.			false
discussion	discussion	n.	f.			false
discuter	discuter	v.				false
disparaitre	disparaitre	v.				true
disparaître	disparaître	v.				false
disparition	disparition	n.	f.			false
disponibilité	disponibilité	n.	f.			false
dispositif	dispositif	n.	m.			false
disposition	disposition	n.	f.			false
disproportion	disproportion	n.	f.			false
dispute	dispute	n.	f.			false
disque	disque	n.	m.			false
distance	distance	n.	f.			false
distinction	distinction	n.	f.			false
distinguer	distinguer	v.				false
distraction	distraction	n.	f.			false
distribution	distribution	n.	f.			false
divan	divan	n.	m.			false
divergence	divergence	n.	f.			false
diversité	diversité	n.	f.			false
divertissement	divertissement	n.	m.			false
division	division	n.	f.			false
divorce	divorce	n.	m.			false
dix	dix	dét.				false
dizaine	dizaine	n.	f.			false
docilité	docilité	n.	f.			false
docteur	docteur	n.	m.			false
document	document	n.	m.			false
documentation	documentation	n.	f.			false
doigt	doigt	n.	m.			false
doigté	doigté	n.	m.			false
dollar	dollar	n.	m.			false
domaine	domaine	n.	m.			false
domestique	domestique	adj.				false
domicile	domicile	n.	m.			false
domination	domination	n.	f.			false
dommage	dommage	n.	m.			false
don	don	n.	m.			false
donc	donc	conj.				false
donnée	donnée	n.	f.			false
donner	donner	v.				false
dont	dont	pron.				false
doré	doré	adj.				false
dormir	dormir	v.				false
dos	dos	n.	m.			false
dosage	dosage	n.	m.			false
dose	dose	n.	f.			false
dossier	dossier	n.	m.			false
double	double	n.	m.			false
doucement	doucement	adv.				false
douceur	douceur	n.	f.			false
douche	douche	n.	f.			false
douleur	douleur	n.	f.			false
douloureux	douloureux	adj.				false
doute	doute	n.	m.			false
douter	douter	v.				false
doux	doux	adj.				false
douzaine	douzaine	n.	f.			false
douze	douze	dét.				false
dragon	dragon	n.	m.			false
drame	drame	n.	m.			false
drap	drap	n.	m.			false
drapeau	drapeau	n.	m.			false
dresser	dresser	v.				false
drogue	drogue	n.	f.			false
droit	droit	adj.				false
droit	droit	n.	m.			false
droite	droite	n.	f.			false
drôle	drôle	adj.				false
drôlerie	drôlerie	n.	f.			false
du	du	dét.				false
duel	duel	n.	m.			false
dune	dune	n.	f.			false
dur	dur	adj.				false
durant	durant	prép.				false
durée	durée	n.	f.			false
durer	durer	v.				false
dureté	dureté	n.	f.			false
dynamisme	dynamisme	n.	m.			false
dynastie	dynastie	n.	f.			false
eau	eau	n.	f.			false
ébauche	ébauche	n.	f.			false
écart	écart	n.	m.			false
écarter	écarter	v.				false
échafaudage	échafaudage	n.	m.			false
échange	échange	n.	m.			false
échapper	échapper	v.				false
échéance	échéance	n.	f.			false
échec	échec	n.	m.			false
échelle	échelle	n.	f.			false
échelon	échelon	n.	m.			false
éclair	éclair	n.	m.			false
éclairage	éclairage	n.	m.			false
éclaircie	éclaircie	n.	f.			false
éclaircissement	éclaircissement	n.	m.			false
éclairer	éclairer	v.				false
éclat	éclat	n.	m.			false
éclater	éclater	v.				false
éclipse	éclipse	n.	f.			false
écoeurement	écoeurement	n.	m.			false
école	école	n.	f.			false
écolier	écolier	n.	m.			false
écologie	écologie	n.	f.			false
économie	économie	n.	f.			false
écorce	écorce	n.	f.			false
écosystème	écosystème	n.	m.			false
écoute	écoute	n.	f.			false
écouter	écouter	v.				false
écran	écran	n.	m.			false
écrire	écrire	v.				false
écriture	écriture	n.	f.			false
écrivain	écrivain	n.	m.			false
écrou	écrou	n.	m.			false
écume	écume	n.	f.			false
écureuil	écureuil	n.	m.			false
écurie	écurie	n.	f.			false
édifice	édifice	n.	m.			false
éducation	éducation	n.	f.			false
effacer	effacer	v.				false
effectif	effectif	n.	m.			false
effet	effet	n.	m.			false
efficace	efficace	adj.				false
efficacité	efficacité	n.	f.			false
effort	effort	n.	m.			false
effrayer	effrayer	v.				false
effroi	effroi	n.	m.			false
effroyable	effroyable	adj.				false
égal	égal	adj.				false
également	également	adv.				false
égalité	égalité	n.	f.			false
égard	égard	n.	m.			false
église	église	n.	f.			false
égocentrisme	égocentrisme	n.	m.			false
égoïsme	égoïsme	n.	m.			false
égout	égout	n.	m.			false
égratignure	égratignure	n.	f.			false
élaboration	élaboration	n.	f.			false
élan	élan	n.	m.			false
élancer, s'	élancer, s'	v.				false
électeur	électeur	n.	m.			false
élection	élection	n.	f.			false
électricité	électricité	n.	f.			false
électrique	électrique	adj.				false
élégance	élégance	n.	f.			false
élément	élément	n.	m.			false
éléphant	éléphant	n.	m.			false
élevage	élevage	n.	m.			false
élévation	élévation	n.	f.			false
élève	élève	n.	m.			false
élever	élever	v.				false
élimination	élimination	n.	f.			false
élire	élire	v.				false
élite	élite	n.	f.			false
élocution	élocution	n.	f.			false
éloge	éloge	n.	m.			false
éloignement	éloignement	n.	m.			false
éloigner	éloigner	v.				false
éloquence	éloquence	n.	f.			false
émanation	émanation	n.	f.			false
emballage	emballage	n.	m.			false
emballement	emballement	n.	m.			false
embarcation	embarcation	n.	f.			false
embargo	embargo	n.	m.			false
embarras	embarras	n.	m.			false
embellie	embellie	n.	f.			false
embêtement	embêtement	n.	m.			false
embonpoint	embonpoint	n.	m.			false
embouteillage	embouteillage	n.	m.			false
embrassade	embrassade	n.	f.			false
embrasser	embrasser	v.				false
émerveillement	émerveillement	n.	m.			false
émettre	émettre	v.				false
émeute	émeute	n.	f.			false
émigration	émigration	n.	f.			false
émission	émission	n.	f.			false
emmener	emmener	v.				false
émoi	émoi	n.	m.			false
émotion	émotion	n.	f.			false
empêchement	empêchement	n.	m.			false
empêcher	empêcher	v.				false
empire	empire	n.	m.			false
emplacement	emplacement	n.	m.			false
emploi	emploi	n.	m.			false
emploi du temps	emploi du temps	n.	m.			false
employé	employé	n.	m.			false
emporter	emporter	v.				false
empreinte	empreinte	n.	f.			false
empressement	empressement	n.	m.			false
empresser, s'	empresser, s'	v.				false
emprise	emprise	n.	f.			false
emprisonnement	emprisonnement	n.	m.			false
emprunt	emprunt	n.	m.			false
emprunter	emprunter	v.				false
en	en	prép.				false
en arrière	en arrière	adv.				false
en avant	en avant	adv.				false
en bas	en bas	adv.				false
en haut	en haut	adv.				false
en train de	en train de	prép.				false
encadrement	encadrement	n.	m.			false
enchanter	enchanter	v.				false
encore	encore	adv.				false
encouragement	encouragement	n.	m.			false
encourager	encourager	v.				false
encre	encre	n.	f.			false
encyclopédie	encyclopédie	n.	f.			false
endettement	endettement	n.	m.			false
endormir	endormir	v.				false
endroit	endroit	n.	m.			false
endurance	endurance	n.	f.			false
énergie	énergie	n.	f.			false
énervement	énervement	n.	m.			false
énerver	énerver	v.				false
enfance	enfance	n.	f.			false
enfant	enfant	n.	m.			false
enfermer	enfermer	v.				false
enfin	enfin	adv.				false
enfoncer	enfoncer	v.				false
engagement	engagement	n.	m.			false
engager	engager	v.				false
engouement	engouement	n.	m.			false
énigme	énigme	n.	f.			false
enjeu	enjeu	n.	m.			false
enlever	enlever	v.				false
enneigement	enneigement	n.	m.			false
ennemi	ennemi	n.	m.			false
ennui	ennui	n.	m.			false
ennuyer	ennuyer	v.				false
ennuyer, s'	ennuyer, s'	v.				false
énoncé	énoncé	n.	m.			false
énorme	énorme	adj.				false
énormité	énormité	n.	f.			false
enquête	enquête	n.	f.			false
enrichissement	enrichissement	n.	m.			false
enseignant	enseignant	n.	m.			false
enseigne	enseigne	n.	f.			false
enseignement	enseignement	n.	m.			false
ensemble	ensemble	adv.				false
ensemble	ensemble	n.	m.			false
ensoleillement	ensoleillement	n.	m.			false
ensuite	ensuite	adv.				false
entendre	entendre	v.				false
entendu	entendu	adj.				false
entente	entente	n.	f.			false
enterrement	enterrement	n.	m.			false
entêtement	entêtement	n.	m.			false
enthousiasme	enthousiasme	n.	m.			false
entier	entier	adj.				false
entièrement	entièrement	adv.				false
entorse	entorse	n.	f.			false
entourer	entourer	v.				false
entrain	entrain	n.	m.			false
entrainement	entrainement	n.	m.			true
entraînement	entraînement	n.	m.			false
entrainer	entrainer	v.				true
entraîner	entraîner	v.				false
entraîneur	entraîneur	n.	m.			false
entre	entre	prép.				false
entrée	entrée	n.	f.			false
entrepôt	entrepôt	n.	m.			false
entreprendre	entreprendre	v.				false
entreprise	entreprise	n.	f.			false
entrer	entrer	v.				false
entretien	entretien	n.	m.			false
entrevue	entrevue	n.	f.			false
énumération	énumération	n.	f.			false
envahir	envahir	v.				false
enveloppe	enveloppe	n.	f.			false
envers	envers	prép.				false
envie	envie	n.	f.			false
environ	environ	adv.				false
environnement	environnement	n.	m.			false
envoyer	envoyer	v.				false
épais	épais	adj.				false
épaisseur	épaisseur	n.	f.			false
épanouissement	épanouissement	n.	m.			false
épaule	épaule	n.	f.			false
épave	épave	n.	f.			false
épée	épée	n.	f.			false
épicerie	épicerie	n.	f.			false
épidémie	épidémie	n.	f.			false
épingle	épingle	n.	f.			false
épisode	épisode	n.	m.			false
épopée	épopée	n.	f.			false
époque	époque	n.	f.			false
épouvantable	épouvantable	adj.				false
époux	époux	n.	m.			false
épreuve	épreuve	n.	f.			false
éprouver	éprouver	v.				false
épuisement	épuisement	n.	m.			false
épuiser	épuiser	v.				false
équation	équation	n.	f.			false
équilibre	équilibre	n.	m.			false
équipage	équipage	n.	m.			false
équipe	équipe	n.	f.			false
équipement	équipement	n.	m.			false
équitation	équitation	n.	f.			false
équité	équité	n.	f.			false
érable	érable	n.	m.			false
éraflure	éraflure	n.	f.			false
ère	ère	n.	f.			false
erreur	erreur	n.	f.			false
érudit	érudit	n.	m.			false
érudition	érudition	n.	f.			false
escalade	escalade	n.	f.			false
escale	escale	n.	f.			false
escalier	escalier	n.	m.			false
escapade	escapade	n.	f.			false
escargot	escargot	n.	m.			false
esclavage	esclavage	n.	m.			false
escroc	escroc	n.	m.			false
escroquerie	escroquerie	n.	f.			false
espace	espace	n.	m.			false
espèce	espèce	n.	f.			false
espérance	espérance	n.	f.			false
espérer	espérer	v.				false
espion	espion	n.	m.			false
espionnage	espionnage	n.	m.			false
espoir	espoir	n.	m.			false
esprit	esprit	n.	m.			false
essai	essai	n.	m.			false
essayer	essayer	v.				false
essence	essence	n.	f.			false
essentiel	essentiel	n.	m.			false
essuyer	essuyer	v.				false
est	est	n.	m.			false
estime	estime	n.	f.			false
estomac	estomac	n.	m.			false
estrade	estrade	n.	f.			false
et	et	conj.				false
établir	établir	v.				false
établissement	établissement	n.	m.			false
étage	étage	n.	m.			false
étagère	étagère	n.	f.			false
étalage	étalage	n.	m.			false
